workerId,betaStay,thetaStay,eta,decay,betaSwitch,epsilon,wl,wh,negllh
17,11.412618165955115,0.6183434400808103,0.1104767344809422,0.017900903975881073,16.38204128016524,1e-06,0.3742109661630659,0.3199550143998213,1136.1019069669142
99,15.876179490167742,0.5250063202633554,0.09583949169611798,0.3595765729225354,18.95479346815883,1e-06,0.0,4974.736393461065,523.5997062137841
40,12.822943240958613,0.4488489991113173,0.06589499273784354,0.5367174613102902,22.525169280668486,1e-06,0.0,0.0,681.2326592936909
28,17.269294974586195,0.518103308523593,0.10809931728609797,0.7040122687124917,23.906789938059763,0.08232368639187577,0.4484876584023471,0.3727294875188966,748.9844715401912
97,7.269823472453089,0.36401027385443935,0.09253264177401543,0.4164411027591711,55.18862740409256,0.2677612146508655,5.3513692987031565,0.002442554211711227,1138.1134072064144
80,10.429997879124675,0.4543996485974025,0.13515072823021854,0.8034148519273351,22.91853388973493,0.021269618460718925,4.255153456539228,0.02206887652880429,664.7804669905449
26,11.618912280871086,0.5577174107643984,0.12091447506800825,0.6820026750490503,28.78104822539748,0.10901008340062596,1.7263516010377842,0.000746612023734499,985.4847998950833
48,10.738701289530024,0.42648408842310187,0.08350865209571179,0.6002269839683435,17.725842764581778,0.014537510407063144,0.0,1.9210209315590687,653.8503783547976
37,11.362720685224676,0.4953592392397761,0.1223456910118451,0.6680437695835351,23.38861710354444,0.11760538362627145,1.1743621796435963,0.012951398310791892,909.7690842719555
61,9.703418282851958,0.5023432613550295,0.14125753017545178,0.4124007351277155,20.96861431928947,0.02295801961355508,2.9858261478653523,0.006559378160962507,796.8156760159904
13,7.01806989124164,0.5656854871287785,0.08238615223630633,0.15567440078805667,16.061332123055866,1e-06,0.0,5811.170536842564,980.0801271392777
42,7.396213460281541,0.6330550608347294,0.054513011284619516,0.4962399278660205,18.843606196665203,1e-06,0.0,6445.8865847451525,1034.6150338532984
85,12.850327489374544,0.5317955285288906,0.1206984849280218,0.7340586868185611,25.42384767729342,0.12098357476785712,2.16590224512776,0.012598190127102796,1001.3319806836304
27,12.182555180343805,0.5050589872507679,0.051320280708722035,0.5098449605518856,33.831188590950944,0.003142888138725874,0.7267543064025718,0.051709726597145934,745.318306343128
81,9.425368554125123,0.4946975357584428,0.12136517728274715,0.7879214839686844,17.232419166985814,1e-06,0.0,0.1372340964327186,666.4099602776572
25,8.017361407415867,0.4918920695475452,0.08394455443039912,0.8601511094325563,20.563386724720022,0.05674731878182941,2.9414876150455247,5.177798963499527e-05,932.2349863428328
75,11.048121225943039,0.4491139487072111,0.08973806969196613,0.5680123566102822,36.305068523675374,0.09692571994299597,4.582640042804644,0.0,813.5334734837891
31,23.339406346156238,0.4493180945963931,0.06991230966525347,0.14783987176629873,26.73925151617197,0.00311435667902177,0.0,6104.430560284504,408.7220093033736
66,10.917808405568984,0.49776988288591495,0.10253681396656028,0.7145800808011942,24.81655997918602,0.022750560399902284,5.924021585980077,1.467545111677533e-05,746.9563995254475
24,14.677380764010275,0.4713698675611325,0.0818244701232462,0.7355946649668131,43.34323261393956,0.10042974005673322,6.080202847883966,0.0,753.0688504114079
98,7.911392475171473,0.5571899441630359,0.12279308086047368,0.6381034763025368,10.713021035532552,0.007343261583913617,0.0,2.510001928230173,1027.2741223853814
79,8.829394729636855,0.4729062584401023,0.15634469448642555,0.5272849380722678,24.356745926761807,0.3237102736543201,0.0,3649.739207738314,1362.1634836631508
32,8.468035369156096,0.4841780090728795,0.09694503680881884,0.7088933406763791,37.50098725367502,0.046276408371868916,9.226072848123305,0.0,767.7472969103966
77,9.057707167116805,0.2983409693487593,0.1437568609458804,0.2006616097527131,51.488886138944395,0.1563936591619355,3.5932623231282355,0.04814637690694317,762.8515961171129
15,20.563689612917734,0.6465779627734366,0.13976803119591374,0.5652033512987735,27.50321496914908,0.013049709765465337,3.2970908505961605,0.1814865871201297,808.4282908183673
36,14.184530153039553,0.3776144719610243,0.07695635883783118,0.0,29.93223410132202,1e-06,0.0,6100.747604073409,401.6990185613215
90,6.059946194541694,0.31574555788721737,0.086567199131673,0.754750437152889,29.881838593692088,0.160227229019357,2.7677275276106417,0.0,1036.1971314079076
3,8.276011989586499,0.5637591832551501,0.056063590241249316,0.5567851990514161,25.423546303665226,0.01890707447566379,0.008436651749872067,4404.047255013298,964.1986268674002
57,3.8684044998003504,0.4633682139384206,0.0757465613597833,0.6285803700250665,13.731185246021886,1e-06,0.06911922598224353,1.9821212234515464,1084.158855512163
87,20.007453339395003,0.5500799426456742,0.09334379590842436,0.7996478716725443,21.83031458322837,0.12255325680969435,1.1019227342721474,0.0022122395781198193,859.8272030320227
54,14.147419684141846,0.5885075013523369,0.05329067657419584,0.0,22.820584681856307,0.005371738905215838,0.0,8029.976351700631,750.9092622528459
2,6.837678700530633,0.5374730307869992,0.07882351054075908,0.8453460446364529,15.678446321786046,0.12256916091108312,2.2095867468098844,0.5988536429114821,1361.7848497748353
96,10.42952500338129,0.4834317421351345,0.08260275574552489,0.7939132282523275,42.24930114749985,0.0023823544861497946,4.941189295364065,0.0,580.227190018476
67,4.622288608171061,0.3947269567339064,0.05068957055154498,0.5923376119452639,14.936291142864638,1e-06,0.2984422571589575,0.1816803523710525,962.5221089406186
105,6.510863503808463,0.5696813129410829,0.0777852124763368,0.08699731569209006,18.783104923758348,0.003028097886530325,0.008899431746529995,7345.613034689775,964.3835130666164
29,5.12094121674234,0.5507430106032987,0.11380524127636255,0.4041970237681273,12.394766704839935,0.041479254348620036,0.7004290219862087,0.6971879349856805,1330.5645137221725
59,12.072553777743726,0.6140540289985014,0.11685562670694308,0.4673178823688287,16.048773978209393,0.003085817477329604,0.6619176205558069,0.0022126886285661613,1035.4089175196575
20,8.082653199675606,0.4527541250164103,0.09043240375342468,0.6680065502421368,21.506221630709014,0.07802565982893263,4.011670396215519,0.0,954.4569574832384
39,5.868665731102133,0.6439933015909179,0.06942122116205603,0.6826501543102927,12.246352855446432,1e-06,0.0,4996.917118138199,1218.978397604444
103,19.5349494775544,0.4447117379230823,0.05261261866831092,0.4237902314915213,24.1734675355486,1e-06,0.0,24.098729375775857,427.9559459654962
7,11.868964096971984,0.5183653412422394,0.06818586486158956,0.7714843529419533,22.79045720300086,0.008600133817180314,0.8012192636351226,0.0,785.3541597891575
12,18.141048016165488,0.4844442862481195,0.059490642720008674,0.5725426455110711,32.441929031008364,0.030644613371028438,0.1836690195809939,0.05674867511073125,714.3260856166112
82,10.994871261825805,0.4674541650472286,0.11107144212803356,0.5890588892934361,15.325729447712133,0.00045180609347674844,0.0,1.33859237899178,728.0276880285543
16,9.076111839084977,0.49992500138491797,0.12496959392878244,0.17798399128926887,15.190081492856136,0.00624216496640861,0.13837954733456587,0.2970252608622756,899.5097218146533
62,7.648638130111897,0.5231173026241039,0.07525689467857435,0.8177431844953558,12.875365688038032,0.2821758333009197,3.4166759884820737,0.0043564220426159815,1613.4135592620214
35,9.474950902301916,0.5207755155098596,0.1034456618745531,0.6660314905913399,31.54182136870601,0.012165565712835414,1.9726982693265789,0.018041140778974646,738.396015144398
69,13.149443813421962,0.5446722871754774,0.06088704804783174,0.8169847248528619,15.844338586944012,1e-06,0.0,9098.623985093884,783.4933605694969
30,7.510303009883839,0.3497571394102838,0.10000035607410797,0.09594514039942936,31.871561233942558,0.16914562151921775,0.0,2937.131030018463,917.1207664867276
53,3.6726285967959735,0.6180865035939439,0.09930278487472904,0.4047962369226463,19.205391698998767,0.11899103603655495,1.1932856871728794,0.2539021153131999,1418.081603613144
19,8.950376885594476,0.6634223940255752,0.07778098657708482,0.17280547532938045,17.865877124821754,0.019075581815722057,0.009835818990159222,67.78251630919144,1214.731252432081
6,13.080064072129344,0.4730887520177887,0.09784074838546243,0.0,22.796989317054855,1e-06,0.0,4529.994381751507,565.4028639359567
102,6.935976393480932,0.6556659504075697,0.05229195175631388,0.5830469133406522,21.43693895614723,0.035141863329265194,1.5520722754802234,3.467038832282904,1384.9999708310654
9,2.2916739118672247,0.2856825396366849,0.04918800766662845,0.14396576763686506,17.32604735275235,1e-06,0.01222328584004009,5618.982397188538,904.1845061804677
21,7.093554950796312,0.5487879707151937,0.127336105812775,0.7189413560309255,19.144244736698774,0.05035657762258824,4.2594208662400534,0.05194875300019503,1109.2537640361397
78,8.324909909421196,0.6730298307821448,0.164525836868808,0.3302619688079061,9.709258411239443,0.0029696844675242626,0.0,5.331484769393779,1257.7974236654318
8,6.322057823980789,0.3737828748030512,0.10625909470663178,0.7790415729571895,27.33705051618063,0.16101539949118465,3.690194367213827,0.013158879225376674,1053.5126865008542
60,13.551686188039634,0.5539985685940639,0.11360331199104436,0.5400019456900561,20.890467258552867,0.006946088055136214,0.796710525411719,0.27096390378143553,859.4768155683383
106,9.543208011157107,0.5200773198811711,0.062314559963198464,0.26507789405007753,20.12956552850661,0.009297084534747552,0.0,5179.603952755756,851.141553757621
74,14.844611293189466,0.5560850940876986,0.06752529166873426,0.8924232288965925,18.303273264599927,0.004073573858315057,0.0,5.298890188389119,741.6699263975933
72,15.525748911206133,0.597572909612458,0.1194929495512115,0.3580776729271402,21.125864245812682,0.007336472635764495,0.0,4773.895845549912,705.5687228365988
45,8.288046120106081,0.4678118091532361,0.1584608789331818,0.7380848620775493,10.54120372811446,1e-06,0.06437193602813249,0.07085695775443088,884.0729986878482
1,9.675415320538754,0.4141535930629125,0.07399478756903573,0.6874684469561706,39.32556950673657,0.00572681754605396,10.603369286061767,0.0029124381392717745,498.93641829321655
88,5.478911736235165,0.5679798027746803,0.06656104646277909,0.5169322352534412,15.446090947130115,0.04152880918514314,1.4889407323968995,6.155888565743277,1291.7261175572407
56,11.899928316076375,0.5038757600380038,0.06551069117523847,0.938160199984984,25.373295036083032,0.1282686518152251,0.24866040735217465,0.2459972834581279,984.3688904241317
38,8.705111499354615,0.6627627641421576,0.14892635519907385,0.38782276245370656,11.903937343323081,0.03753234631069377,0.0,2.4370779797003808,1390.613829742413
10,7.042042309525307,0.4902936765480633,0.09554844192465746,0.7029754838958634,26.791141829714803,0.034770251375613806,13.86836865216124,0.011271525787306785,880.8317919616986
58,13.261903945385914,0.5936428832919779,0.09753235890018523,0.6603996533566148,23.10119348533979,0.01596672331450751,5.346324946874159,0.011172730569297094,855.9817397123977
41,15.481970464919868,0.5094197184274056,0.03618297975455717,0.04408376743088992,23.12683993124569,1e-06,0.0,6305.665753157081,604.5103766433263
73,10.165959728542813,0.5324705082327711,0.08448560016055978,0.6001198632537691,17.864009515323428,0.055624933784729685,0.05120358666851214,5.9805712776103,919.9428435300972
23,5.425919300942995,0.6473333075871122,0.05690767666519814,0.4810746559298544,17.603233383450846,1e-06,0.0,13576.212018382505,1175.11957786015
64,12.067135467197796,0.389298414116228,0.03319290079429872,0.8464297544342687,59.09464638325672,0.02300216746367371,30.413932788679123,0.02697033181150868,494.91996337555236
49,15.393176623965733,0.4898869560841701,0.03367799748413765,0.0,36.1670781294546,0.04730063810809363,0.0,0.9056276973835682,785.3569977070102
95,9.636922319814175,0.4046093288414324,0.08165521079463707,0.7340711797914911,28.673066333948746,0.18352779392999866,1.1344013632113417,0.028638231246217376,1015.1824639566664
55,8.488736402076809,0.4035621816429153,0.03445100152570412,0.7285404490375024,23.967854358094648,0.011338232512405443,0.07783643522492384,2.6633459301224307,881.4015178190139
14,11.513491529455864,0.484270167912863,0.050948615375192116,0.5795160610190269,41.21840715308985,0.013646188998870157,0.0,2.275900016625918,795.1932060531102
76,12.441997247841867,0.4659595213296133,0.07092836214058974,0.7913806763401321,22.41571118516342,0.06314212023497807,0.0,0.0,788.4625251618284
70,8.407641949146631,0.4746270220527453,0.07636611131032564,0.4746911891940828,30.362950260236,0.224556834986134,2.1147915313868437,0.004749560629303195,1319.262437841306
5,6.852282961398567,0.5817568905392989,0.1096217346332962,0.4410844945412271,16.409727434406015,0.022867732034746225,0.6418746339971658,0.09826930194872567,1177.1564986246708
65,13.499275066350995,0.4222337732891385,0.10726887398830937,0.0,15.171347034315472,1e-06,0.017872119451631318,2.54996638973892,475.1138067994014
92,7.723415158901434,0.5255840289890733,0.10402827226714724,0.5986614933239355,18.567966448460556,0.052101006437517486,4.050927331329378,0.009652664907439571,1021.4508701470976
100,21.825077937594614,0.625108694806327,0.08375187358908531,0.2891144017882501,27.778495132262314,0.2795665608296524,0.0,2842.048105169766,1431.298697406669
34,7.502576851677666,0.3702816659704334,0.115650071238106,0.8416720843539546,18.115105552400184,0.22312613409509646,0.9251713026972253,0.06692915258257033,1163.4059705991842
63,12.862588113726074,0.5065358827006802,0.0639504701573726,0.2261083064612029,16.746850284272355,1e-06,0.0,1.3173379741271602,758.9760761572226
93,11.825582159937394,0.4568341231567045,0.0543209079707314,0.7870392099718612,18.00274663142297,0.004577366486737534,0.002929867658171964,0.3331822223705898,690.5497306693824
68,3.551969273886717,0.21770982853774606,0.14257771254492801,0.7964812167807048,12.675674544621828,0.021829250730943658,1.3161337846596035,0.3227256240903926,774.7989158269713
91,7.8062201637425375,0.4957410458475253,0.07338215798798882,0.5390815128689745,17.408906189253393,1e-06,0.026225337058145903,16.21489491798676,800.1984805683369
83,11.95236668127927,0.6110081475105731,0.09263134491009467,0.4845529437946133,20.918897670218122,0.049255495743956317,2.8477006819966166,0.05124913733200349,1255.4178313834734
46,4.929065347774762,0.43559982626797,0.043203999512794605,0.7924178885105398,35.761518358508454,0.013058872046535231,4.639110486068973,0.026895721133016203,940.5733119305416
101,10.906392124557842,0.4922586263649874,0.12083124354852062,0.6516084558991839,26.961994001673865,0.019978034940089723,3.382599870793256,0.004287953651106225,605.1587354265032
47,9.355176601672037,0.3793494750605936,0.0743464702479314,0.7265876816886052,38.41867134084481,0.06188339891750873,7.253254675182192,0.0013863040631995145,614.3816561013227
71,11.567399321905516,0.5217620126415436,0.07488764858788081,0.6900821003617396,29.962189953906602,0.04019367998153394,1.8404655860679373,0.052229730099318035,887.399024467912
4,11.162100626099058,0.4853617418334534,0.0933051105364117,0.2431956019103833,17.464759445520087,0.04700803893091933,0.01290190983422702,2.703634274542457,864.3496123904149
11,3.6596097451076814,0.23683760625212044,0.05062456278063067,0.8651469726643913,13.427199233481295,1e-06,0.0,4764.0433927462245,675.0727033709047
94,13.269270208683398,0.4583239421943323,0.05628009580841177,0.7672910672814434,40.89733693346185,0.5998990795423064,0.0,1.0860638239993636,1827.0160637699528
43,27.996065399614693,0.5850883450608623,0.11618453276636308,0.787066181045595,26.331381926960262,0.005074452076999499,0.0,4035.278466225557,427.56228952706505
52,15.54180122824795,0.4731475509961242,0.018956574541988663,0.07546341345646948,35.82023481254781,0.018735221799995164,0.0,5706.768784279621,457.60384095872007
104,10.55169168950972,0.5051354573059986,0.0920629581003822,0.7084418518976145,35.07482369584842,0.13526105380738834,2.1363447495541106,0.01171636287377324,992.3763334240007
18,11.112941882952473,0.490573917289709,0.1382234246812429,0.4638428024783983,25.66715208902569,0.006894120938982647,1.9955198600719697,0.013242975595052836,684.8680101082728
84,9.278881600739213,0.4784649487779124,0.13312934720453046,0.7761879040625699,27.78014562395132,0.07689187376204884,0.7304083427509042,0.18127076338514306,797.8922786243614
33,10.671468381666502,0.4936341673965448,0.024734211674238168,0.5078197665186085,36.05947219756923,0.003842158178398321,0.0,3456.947018285032,661.5062536223272
44,12.039732785052767,0.4612446878591189,0.07850020238584522,0.4841062235023753,15.53550152757384,0.0307661463486377,0.14119168837882476,0.0039840983129941,704.4764272361508
22,13.239426696199311,0.5195375203084193,0.06288232531903608,0.6985191569028021,28.16131933947193,0.007227649322538327,0.4629291639272281,0.011395144075667827,803.4809002238339
