workerId,betaStay,thetaStay,eta,decay,betaSwitch,betaTest,thetaTest,epsilon,kChoice,wl,wh,negllh
17,11.412822555027518,0.6183478045034704,0.11048079312886068,0.017909088253155275,16.38181742368198,6.15370088928238,-33.454529106622765,1e-06,-22.837470362574027,0.3742254813220649,0.3199669312634659,1136.1019071293222
99,15.524649014780724,0.5197765674865421,0.11012275028175716,0.3648891429524295,20.24271062538543,87.95077363051749,-0.03218414068753711,1e-06,2.2785390404299717,0.0,947.1514876946292,501.4855323996417
40,12.822954907111251,0.4488490356123052,0.06589472225495492,0.5367163554906634,22.525265561422554,7.577385327085039,-56.23396035549803,1e-06,-218.45638494539256,0.0,0.0,681.2326592939669
28,13.616420141925602,0.5345558917098547,0.10420444559696028,0.6820131782909596,23.439646143116303,14.245199195368727,0.013895349040519532,1e-06,-5.407895236389956,0.5180289981509152,0.30802220738469743,580.3032598646041
97,6.284200615072972,0.40707423568927625,0.1338845601400693,0.6213089369245525,30.803239959128675,12.065407220037553,0.24499236221784465,0.004129536229740961,-4.016825916879206,2.8647639564817764,0.0010621045054075675,558.1753842966909
80,10.32007351859543,0.4499477097716349,0.13442053277540342,0.8180297848812347,22.139291582506317,1.7165997560769812,-2.209059751690869,0.0019747609644437773,-5.805739020971168,4.001819811599152,0.02167052056256373,634.6350065774916
26,11.537523397867556,0.5719692140997166,0.1157260152971508,0.6955301597758228,28.60828939513593,15.3262930362028,0.02263354855272024,0.019041699018975275,-4.452244127782284,1.6511961683061107,1.7223372774389154e-07,835.9671211846156
48,10.697130967194251,0.427807163420197,0.08225482938353315,0.5735296283571804,17.862190242730772,11.838058156387586,-0.34431463790830585,0.01152890736584684,-94.75272054822449,0.0,1.9013042634267685,651.1884673288152
37,9.800688423828474,0.5006531380374452,0.1164909982875097,0.6774861729722472,22.18820509425584,12.393009591774108,0.03983935770551888,0.006166624916289172,-7.007743504735199,1.0258877892473164,0.016138583930045566,654.3289787451707
61,9.955513483134016,0.4955498577223156,0.1360629954203995,0.4792670662572594,21.68056471853911,5.560313909558978,-4.712339359244119,0.01523888593814296,-5.179698240534388,3.0907772189141807,0.0058496262596032895,790.4039297078991
13,7.673547945816793,0.4038860939681535,0.06693218704439488,0.4999362129414046,17.872523607096614,5.580119597910493,-57.05529805809145,1e-06,14.832096692735465,0.11601483692861525,0.1824869466099016,852.4406380416267
42,12.959989006816599,0.5420640297120687,0.09532311441981517,0.4647860969421883,29.009301338508955,8.7507544232962,-0.19484053240036425,1e-06,2.3876003177371983,0.4341720241057377,0.0009559881351492561,916.282237711252
85,12.151686820890975,0.5327086523464927,0.10551565734690926,0.7313460810703953,25.922683246719192,17.183960241508643,0.06272357653286524,1e-06,-4.510341479022394,2.2103825647384414,0.017732974764116696,731.3538729631229
27,12.188220684845641,0.5059082361968144,0.0515684887233353,0.5081805123353398,33.646158523533614,6.449743390639823,-0.7092618485053169,1e-06,-31.401098022756482,0.7250498269597733,0.05273058792083191,740.5232599073167
81,9.692650353809157,0.4899031229737687,0.12161134925394053,0.786393476100878,17.243171885899013,8.5562008371238,-5.603302444365717,1e-06,-5.521630082180175,0.0,0.12135294275740854,666.0340544912433
25,8.013868274828447,0.4901295615731331,0.08306842241709744,0.8544760788667489,21.39002359867049,8.557810461187282,-2.476803797946292,0.0530150962840883,-5.930084203039957,3.1907264915279465,0.0,931.1367170304563
75,9.600841172841946,0.4532159225416532,0.08484438154751092,0.5976594306077324,34.130082733611694,19.475154277124872,0.02644854017500339,1e-06,-5.2547723440547855,3.98765993977943,0.0,592.4057596762489
31,23.783367828516173,0.4494058534617858,0.07363345971234815,0.16886223583018706,27.882916612746843,7.933775446917576,-0.44045675551635705,0.00246500694107705,6.619907686573414,0.0,1080.309560145315,395.9108365325045
66,11.30074390449708,0.4921758144742672,0.10819630993983767,0.7253347981445298,24.470675139303626,5.479761348288371,-12.525944853028333,1e-06,-4.792541418121842,7.847234395642282,0.0,720.1258233834012
24,10.503890264693727,0.4647712398055904,0.08407306167936378,0.7815810994560374,31.97924460096292,1590.3686705397247,0.000747356244321525,1e-06,-13.697824893052626,3.306336351511701,0.00021992047928818585,496.76294562864257
98,8.315561816806941,0.5580828647933498,0.1247001410216675,0.6517073115240063,10.600233736357604,149.8514078911365,-0.025416310905294903,1e-06,-4.996501714125967,0.0,2.393631145305648,1018.2737701136103
79,8.424447821685167,0.5101261408763662,0.1077322584918468,0.6472981640407355,16.556729849622982,7.645265323217199,0.053079678402104966,1e-06,-11849.295864431873,0.0,3188.8242189418315,654.040119958926
32,7.994061475010048,0.4930529268053218,0.09261088424056386,0.7110277159518954,37.21121855843554,11.738238670443163,-0.07673942411791172,1e-06,-32.79814160681552,9.511480859473822,0.0,654.8765987177394
77,7.445990198678053,0.3418563858327004,0.09399932199589328,0.6844500342123779,35.764129238458366,25.80753012319983,0.15849331317930412,0.0022750439862710605,-6.183287282765582,1.285615755938638,0.03830276337846387,356.56750359321535
15,16.300216167367196,0.6432814697592708,0.13914708512002294,0.5645189508891211,27.139100181135944,152.1833754320261,-0.025574756752326087,1e-06,-7.664190991296352,3.1793591158833303,0.18048377411735425,803.5650493094857
36,12.143684133817024,0.3744925144980885,0.08258240142998936,0.0,39.065929911168425,0.7709943764864341,-4.4938692352968586,1e-06,9.396350022926814,0.011868846442601135,32.95375597165606,388.6920550916268
90,4.946226098910594,0.32419036797890416,0.09843809855383936,0.7137252347260952,26.623129147031822,46.10135452274882,0.07036586788738486,0.023608552864663814,-7.060262045623963,3.054549624636841,0.0,673.9182859056638
3,9.867369508011603,0.5015681899844021,0.03995784167167577,0.8569520391992965,30.479273584678964,4.61127324472982,-140.5673588590575,0.005136036980637975,4.553247503141738,0.2268839280232597,0.34989064369113754,829.6382957701874
57,3.8684316991327568,0.46336698058343,0.07574687102012566,0.6285754506182324,13.731199870721493,10.56403196305209,-118.08970423134586,1e-06,-29.728249970745182,0.0691173263199262,1.9821001363018889,1084.1588555202393
87,14.014036980419455,0.5459937095522654,0.09914663364271298,0.8060167002521155,20.76172851167166,32.27597472344091,0.09202801473538376,0.0042260808914090855,-5.728192011216537,1.1037985203223124,0.002567383452491383,534.7168288617406
54,14.960447130948904,0.5948393019795922,0.05675173760555264,0.0,23.199865835044502,0.12707903774348794,-992.4218567208659,0.004432163926424871,25.959610038498486,0.0,2055.694203416236,708.7174861495973
2,5.7613888912300935,0.5691620466836594,0.07246418387895491,0.8603668520475747,14.517182286784088,28.43488574772884,-0.012432641920313715,0.005807973632563353,-5.220870367446349,2.0296648520536995,0.8549266241901682,1229.097394656226
96,10.443572056072028,0.4840365369366677,0.08250353505710202,0.7940984378617488,42.17909961933249,9.793070021423775,-0.3937309803558491,1e-06,-90.44022349026692,4.914942852616291,0.0,574.0756520129332
67,4.662830874552002,0.384236836561568,0.047048102164265436,0.6092467451987483,15.22824128252708,8.072735011898066,-3.8567446776376086,1e-06,-5.817240158576957,0.287550329373396,0.1867445709204252,960.4236663379628
105,13.900791795151944,0.51368356578485,0.002331233990559165,0.08733383063417392,369.65086725815047,8.569459943479174,-1.2076029378638116,1e-06,4.625330119154718,0.10338025773249604,0.5560550638533244,827.1138080924702
29,5.401117849522136,0.5025932858597569,0.11958258908743245,0.4421185456371578,11.251842731922412,13.877802816535294,-0.023562720003058108,1e-06,-2.514542887220166,0.5130795496090498,1.3858575362056629,1321.1867229298061
59,12.093610145919065,0.6138599937222817,0.11717610408962725,0.4679998848661285,16.0643797056985,4.705742475164697,-8.221848364377761,0.002366394739982785,-7.443870639180433,0.6660391154905114,0.0019052653980842485,1035.2490098663666
20,8.030590761113418,0.4608596670325268,0.08678100257113118,0.6676264889440775,21.066214936717838,12.58856844904652,-0.10579539990007902,0.017951314353702646,-7.805922432107314,3.4911142671598347,0.0,829.1166030854283
39,12.080726304158988,0.5578031389002428,0.07066378882040578,0.7134698516634936,15.03782189393904,9.246526713294488,-7.0283216505582535,1e-06,8.900928970443047,0.0,0.11588695731154475,1117.146328979165
103,21.009697056237574,0.4457420740115775,0.05247631882297345,0.274024374618911,27.69992486524581,0.09374146871663304,-188.38659849401267,0.004952203876779265,76.88210220552105,0.003757032097630632,1413.2909472725269,416.24088739600387
7,11.814717380795825,0.5183375917028397,0.0659177566942126,0.7885561242343522,22.095995663016115,8.934539960949829,-5.431089325182698,1e-06,-6.1856651704161525,0.8194850245031122,0.0,783.8739818142199
12,18.652583835959128,0.4863083247353136,0.06092404403273531,0.5685093434305744,32.046616725339874,6.014400533924785,-5.877906735687161,0.028845803515015124,-6.3475405227623725,0.1898814275708249,0.05639069478769108,712.9630462564528
82,10.994854465774504,0.4674539798390746,0.11107365680786578,0.5890605983245538,15.32564746890474,11.586037339324,-327.2121735416542,0.00045185626014067413,-116.64670932471005,0.0,1.338597967558751,728.0276880274777
16,9.076029409467198,0.4999260638594584,0.12497302890189653,0.17796656807407674,15.189993426925875,7.986756763504393,-12.011356209302768,0.0062407022643241605,-60.84652973833804,0.13838183684105165,0.2970278909281657,899.5097218545199
62,7.088415173959534,0.589636498143714,0.08316875226103518,0.8223178482742952,9.671495843956805,6.188080028108914,-0.06089111363337245,0.057725980348463775,-31.64247023285648,2.399465269538461,0.004433267516240231,1341.9296367175825
35,9.680096545400524,0.5064673953534348,0.10741385658070154,0.7069399764657848,34.7589658431502,9.803805029927751,-2.653009222816588,0.008788718071452577,-4.210593245709832,2.4052812010750095,0.005120477063520578,725.1210002273365
69,15.497426171757407,0.5626745694697517,0.06684731148636687,0.7976942967924713,17.141378673428992,9.403079319400016,-10.90705028936028,1e-06,2.847505787677952,0.0,13.853750066810994,744.654670623265
30,4.976502482021997,0.3648454747662133,0.2025204673067288,0.25587014702713823,8.89408803882637,4.309748151633895,-0.105914873160146,0.0007022484073649186,-10321.079885846344,0.0,1979.4126325271225,672.6084399499853
53,5.534110918083925,0.5076513850614384,0.10087053838957456,0.6100007680107752,17.71574331001523,18.04481591391681,0.04751773333277875,0.011362848351731092,-2.0321049665742312,1.19203145947664,0.10166326194460544,1282.893043243046
19,12.849135594292074,0.6679313264976154,0.06739904216629719,0.1879400177373725,19.30720934354802,9.163422192939208,-25.7041321444862,0.01734074105532473,1.6101718898039092,0.13616084319739588,4.804022062069367,1162.2757942236685
6,15.630719091631766,0.4684874695025178,0.039149007401868816,0.7337021861509618,22.41249651902833,6.697531592976468,-32.56258644351683,0.004265517783093637,15.130432132034276,0.1948402680890016,11.44617110218321,547.2368536955322
102,9.454191728982558,0.5012104614648911,0.04717355702726186,0.7311411261063155,25.608296520275626,28.12923555956739,0.057836541302666813,0.021021605410531642,-0.5743427322610803,2.06930454050259,0.9977240558296776,1319.6879072213553
9,3.675268885029114,0.2423747725790819,0.05167245280861819,0.0,17.59613613545966,7.204896539630765,-14.150143239709113,1e-06,3.248385102658863,0.06890032296525132,3.5832658847047476,857.0576690163522
21,8.125817880094447,0.5119515690829685,0.13344231101680992,0.7594029796974291,21.71263390612165,2.3413168157330952,-1.2342360007617128,0.0030518252078219395,-3.0935483066237235,5.376160016197276,0.002840924870308843,1051.820338417593
78,8.409225294366596,0.6736901936949419,0.16485030394600445,0.3315118285387622,9.67099791230642,7.645709392399125,-15.099383697469154,1e-06,-4.5018478203239365,0.0,5.2621397812344926,1251.840396915105
8,5.696282364290784,0.4063483235221985,0.09638290678063847,0.750323522128926,26.194689115483442,15.387330347370202,0.09900939935170644,0.004563617402695152,-43.60366486663932,3.1508720761108013,0.020454208430313963,670.6589219827446
60,14.630014385596487,0.5490774051440002,0.10480747323384257,0.5704432086655398,20.778310000391027,7.1897068958020185,-2.8843935816292388,0.00534508734396228,-5.102414140266898,0.8139304756597209,0.25708813682967385,855.4344438656855
106,9.797316187189736,0.4970267537040177,0.05338380687621437,0.6658537045245799,17.99929249892455,5.8911201744580906,-24.370626218878762,1e-06,44.39740454888977,0.08811276063736402,2.63067655866308,786.0084823407099
74,16.039399424700928,0.5611862211260198,0.07013104113442092,0.8988666031369874,18.620716587167564,7.478277683115658,-69.8574091964347,0.0002835866519461641,-2.8076259499097795,0.0,4.474113138138733,735.5948940060847
72,16.738825224825213,0.6091758536729968,0.1218608310435388,0.4086708848295246,21.652594023112545,8.326192952857921,-43.554422362049735,1e-06,30.72190193067984,0.0,10.987137680300041,658.6072588237666
45,8.479136960618941,0.4657297647800369,0.15864927877303855,0.7401518859621526,10.73837186173533,7.752717375019232,-2.947458146311228,1e-06,-6.209395992463152,0.06236696268935842,0.06884589893379359,882.5379535564232
1,9.674612140904504,0.4134814434003964,0.07420200927941781,0.688299539978393,39.278266568598816,9.329678338532917,-6.439462920328588,0.005435668273523946,-8.324719978757065,10.705694050485308,0.002855986842630236,498.7362502873072
88,5.498159011887221,0.5660511917870965,0.06559874825629525,0.519634513502027,15.454690416777606,8.074167219029091,-3.070552580418799,0.037124304991073984,-5.573200165936696,1.5113846672077076,6.227897963310008,1291.081717192552
56,10.219388804355276,0.5188978816847487,0.07671652711082662,0.9365949676105582,22.77517485405404,10.885730347832462,0.07802115550246949,1e-06,-5.905741164021747,0.2511792201001256,0.21999574268737696,693.9962377063782
38,8.286353251303796,0.6562902990125331,0.14642763549533738,0.4308230191979109,11.618657764244478,2.295665229155398,-1.178131697243906,0.010123655050971077,-2.1161744737081767,0.008503407163292741,3.0453485329299754,1382.1748012247467
10,6.962604048368663,0.5017535609173527,0.09018553475693562,0.7066517608419809,25.71256165400456,0.4872963891014919,-6.654645630993162,0.003953034349448681,-6.621730092054722,13.101267496347358,0.011921784978127651,847.380669862314
58,13.40393007827257,0.5903637658997862,0.09606060784397707,0.6715961112595873,23.227766698554074,7.3036943460317305,-9.043958166967052,0.011358632066826376,-5.584862521900864,5.28738240677238,0.0078009524689202515,853.8928101108836
41,21.206760949429494,0.5151396994720631,0.017414523883920556,0.02290307466933653,37.21671074524289,10.731281708909322,-72.33746530073726,0.001341902020453552,12.251873179498787,0.0,19.391027673778538,575.3239936852617
73,9.028210036784252,0.527986937399328,0.0849532471349117,0.6116017412099435,15.93548523163792,132.86429762197452,-0.007236737651250145,0.003943631052253383,-3.7905850580960703,0.024099988412651027,8.922129939220579,838.6742136917563
23,15.81890297993838,0.528322761311004,0.03755591755058522,0.6944994133052226,22.633178106840447,8.162878132828169,-51.766139287188025,0.0007472048139229722,64.88597445760148,0.10452529705604337,0.1239310827648384,1023.001667222283
64,12.494179311092367,0.3917658990541029,0.031230057078799025,0.8565100087829446,61.31457041026333,8.295118850088727,-6.982156641781183,0.022433290976910804,-7.227778271659316,32.135109623549184,0.02628637098964183,494.4702051542792
49,13.135974850153033,0.4911193891139958,0.03783937194185955,0.0,31.399156789722518,0.8362403927659938,-3.2906989129868505,0.01205467573875377,-6.0346819282297,0.0,0.8244988479394961,740.8537963607614
95,8.254286753074162,0.4221031374220233,0.08107205991598017,0.7383661716630753,29.27587496840837,9.802659615556973,0.08974388040891719,1e-06,-6.185127096489983,1.1949777751938435,0.04073613560064803,563.7259488410438
55,8.48864735364243,0.4035584367773996,0.03445170744751688,0.7285351996963714,23.96808501154087,8.392140387841,-19.20381609850101,0.011339196346822712,-31.8027473089962,0.07783346571328738,2.6634777537616725,881.4015178030203
14,16.667635237553597,0.4865568195977199,0.04520868886656888,0.6238265951730374,48.95811106257452,6.8724298418391525,-0.5230340933275323,0.0221294906428612,-2.6849473998401283,0.0,2.914593247697254,794.2949624613734
76,11.791305841941414,0.475778910599755,0.06936621256040787,0.7855901399061255,20.751067407806392,27.7380258746458,-0.005298553994974104,0.0018591131878261367,-5.327037368122494,0.0,0.008920682472672829,671.8320195623097
70,6.715044825939687,0.525541540925462,0.08428902270289891,0.5423327254309975,22.851987080381928,6.460185926588433,-0.03176463335699105,0.027256693494625426,-98.95165637358429,1.3903974288019856,0.01208801299326545,1027.922274569274
5,9.367020480010515,0.5336416255651016,0.1284073239126415,0.6211694992438139,18.856581284165312,6.743802270988453,-3.280642476799804,0.0083523078955427,-2.8398222539837468,0.8177792700403285,0.0009449383915732623,1137.5748037096946
65,14.343531595778947,0.423565893061312,0.10805792559518164,0.0,15.767395710846591,7.580868529343744,-5.020548840736146,1e-06,-4.812758574082193,0.023741341289737147,2.407601593760832,474.71548902448404
92,7.592447882797952,0.5208329891698538,0.11221363029398486,0.6047335952107179,17.63463978507172,67.4051283749104,-0.01462130851831431,0.022625598029161875,-5.068336093460271,4.4730730986032805,0.00686392493759828,982.6587436087497
100,13.122793287365305,0.6422902743993523,0.019372959364343568,0.5205304441906984,34.16970073956877,0.04666356115187165,-36.7395051645474,1e-06,-135.08623012778594,0.0,53.525744015501786,1106.1439578563854
34,7.717428306270058,0.3993435756686675,0.10317831109679627,0.8531587415972531,16.92060068733894,17.563743903909007,0.04689745675861645,1e-06,-42.98181715295482,0.7394288765674173,0.08106916489298667,571.0994588874921
63,15.941259639161046,0.5181267698794338,0.05938316026029741,0.3039848017773343,16.858976383738586,8.674148387941477,-9.996685420366164,9.999999999871223e-07,-3.7488831189652014,0.0,1.095452149203628,754.7259894978678
93,11.950965834268315,0.4548218702437942,0.043906322767256485,0.8021528050580581,19.056057022999912,9.178651642968674,-17.007167222927777,0.004415436178969148,-6.798945647214347,0.0026928978936450647,0.32054612663749155,690.2144496260415
68,3.4621938579442286,0.2087572906225148,0.14292249940570936,0.8046238514104868,12.680001433645408,5.1710630013435965,-0.4981313607073905,0.012121688294778195,-6.028451730175028,1.3667582327548464,0.3129214547608469,761.6837634900585
91,7.806262819475533,0.4957404220178115,0.07338351979157297,0.53906795020385,17.408508981306372,5.6448570910058224,-203.01807164288,1e-06,-83.15470875116587,0.026222760163575942,16.21517078649777,800.198480654379
83,11.791855214226684,0.6041732410612407,0.09039755912056614,0.5021284061985098,20.90775438576617,15.188442720481687,-0.15142062490103486,0.01832523986938719,-4.517202754246563,2.896469480353223,0.0420781883834865,1231.7635979470056
46,4.837457997806559,0.3866271715369283,0.048584713021433884,0.8254480792461136,33.761873977198,9.794234933498648,-35.21476817782477,0.006541673507367354,-4.240183513910659,5.511817987116852,0.0016054148999269625,923.2595534508162
101,10.943925240898096,0.4934985793711211,0.12081181445305827,0.6527584454922246,26.76107746739457,9.506118694358923,-0.41847947985757467,0.017041604885867638,-26.73614474608568,3.32745626640088,0.004730510464170681,602.3018099786252
47,7.754069574724892,0.3693682327827356,0.0729351721323947,0.6972997758441717,37.48760194601293,35.69951819914585,0.01327887767871913,0.002322469591539419,-200.5184167564991,7.419201226794144,0.0016463108335160429,438.855598765291
71,11.390634103234591,0.5160114175107384,0.07573980293361825,0.6829748112349936,29.545934911998053,14.469223640027574,-0.12747632368053652,0.005300191733946148,-4.512625933499139,1.849360525620568,0.04998374771683238,833.8468600287808
4,10.310310402031943,0.4837090582657229,0.09178508392628967,0.3799477703028912,15.377787472376893,9.534257479162132,-0.2342361979271685,0.007106911388143673,-232.648491556611,0.04419252751475724,2.9371838108342883,807.9437551847087
11,4.324971597988089,0.2360513205394753,0.032236167947733464,0.9077427883275254,17.393112531661743,4.453649152296928,-302.78262931870745,1e-06,13.650208368462028,0.05926112571996633,557.4391583622976,638.1784467129745
94,9.038406371808943,0.5462662454733863,0.09322134357854284,0.4902026407572446,14.508837196923102,3.399666236626088,0.10256938064916282,0.048901736240370114,-43.925150151235286,0.0,1.1803769396765955,944.0762929168986
43,28.504459516258468,0.5932862146750727,0.12508227384045567,0.7550660863532553,28.103411097867173,9.759130008392162,-35.29558619566197,1e-06,42.42497766179481,0.0,17.271310586592513,407.3415531975827
52,18.35031046387243,0.4816432465715752,0.04646944068161342,0.03470174566755868,19.890999123899697,8.288379369016674,-27.08500894389723,0.017364492637556832,3.6007315611670063,0.015863033440396294,49.182055015201435,452.9071236236918
104,10.986289113803652,0.5081772665999839,0.08929721302004652,0.7266663992776727,35.42932753023901,26.76142237463168,0.06942164112143515,1e-06,-3.5376514536824972,2.258976219514958,0.0018241251644834965,699.3534038222749
18,11.112907641511958,0.4905746278870627,0.1382227594075961,0.4638375874275138,25.667356569170853,7.155636357906388,-58.513042064568005,0.006894147434681298,-51.57302571235861,1.995537071914164,0.013243241303941998,684.8680101088735
84,8.993582864858588,0.4968336408151365,0.12695368848617916,0.7594417768921571,26.02241431791997,15.49933619441513,5.045131324732632e-05,0.007279009460783305,-22.743945314524908,0.8912484148054709,0.2335792526303889,646.50049239486
33,12.987013541062865,0.4873607218509032,0.03417208127551978,0.8197998472301367,34.718844513932176,0.11722296014471505,-26.3471046183955,0.005229082079581586,12.341221439704773,0.051070367809190574,19.367262245990503,613.0268321174307
44,11.826264083693626,0.4587197118155271,0.07781419518348844,0.17146379201459558,16.432576080664493,43.97288847748032,-0.046884161979969516,1e-06,-5.7918814672377525,0.14320454712887554,0.0,635.6542836052912
22,14.310712924190602,0.5076451884618787,0.0648200450865764,0.7319400123854393,27.942339937729106,9.619567974414316,-3.377000569497718,0.005928118863797187,-4.6953662836125565,0.4717267151737022,0.0,797.9957658648242
